Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Moving Average,0.0,0.0,0.0,1.0,0079033-S,,
Moving Average,0.0,0.0,0.0,1.0,0079283-X,,
Moving Average,0.0,0.0,0.0,1.0,0079286-X,,
Moving Average,0.0,0.0,0.0,1.0,0081339-X,,
Moving Average,0.048611111111111126,0.22047927592204924,0.12499999999999992,-0.023391812865497075,0082433-F,,
Least Squares Regression,0.16202101207315298,0.4025183375613501,0.33390036750918756,-0.24631547748579208,0082433-S,,
Second Degree Approximation,81.12215364524424,9.006783756993627,6.375766948216121,0.034260075651854405,0083014-F,,
Linear Regression,75.5171796620933,8.690062120726946,3.8597454859254374,-0.004101946552379054,0083014-S,,
Weighted Moving Average,0.002066115702479335,0.045454545454545414,0.045454545454545414,0.0,0083149-S,,
Linear Smoothing,0.5100918845864324,0.7142071720351403,0.4295874756294445,-0.0007780996505546423,0083150-F,,
Linear Smoothing,0.15801928525056672,0.3975163962034355,0.25726982503072515,-0.0024589291139609504,0083150-S,,
Linear Smoothing,0.2022244138159617,0.44969368887717526,0.2977207981883003,-0.009736970355041175,0083253-F,,
Weighted Moving Average,0.07317934590661866,0.2705168126135946,0.10256410256410255,-0.03060912151821249,0083253-S,,
Linear Smoothing,0.23491214823960763,0.4846773650993077,0.4841231063930333,-0.3807614046528047,0083543-F,,
Exponential Smoothing w/ Trend & Seasonality,0.6651542050526076,0.8155698652185523,0.321503187485116,0.010509540979262155,0084088-S,,
Moving Average,0.0,0.0,0.0,1.0,0084559-S,,
Moving Average,0.0,0.0,0.0,1.0,0084603-S,,
Linear Regression,0.0664494147827481,0.2577778399761083,0.14783549783549768,-0.0018527151860485702,0084864-X,,
Linear Smoothing,0.046708269834193517,0.21612096111713347,0.07698170687641054,-0.0066230973240934965,0084902-X,,
Linear Regression,0.0984259426116282,0.31372909111465613,0.18596533419685707,-0.0014087852335846751,0085349-X,,
Linear Regression,0.12411170603040872,0.3522949134324944,0.23258690704350404,0.008077519168738445,0085363-X,,
Linear Regression,0.048720207804518176,0.22072654531006952,0.13028743715059252,-0.025688585358277116,0085516-X,,
Moving Average,0.0,0.0,0.0,1.0,0085593-X,,
Linear Smoothing,0.6442925082502717,0.8026783342349983,0.6793103417703003,-0.006707044141049279,0085595-X,,
Linear Smoothing,0.05875475877931657,0.2423938092842236,0.05934189768639557,-0.061257830451405315,0085596-X,,
Weighted Moving Average,0.9482815164633349,0.9737974719947341,0.9393939393939394,-0.8402294774932044,0085601-X,,
Moving Average,0.0,0.0,0.0,1.0,0085602-X,,
Exponential Smoothing w/ Trend & Seasonality,4.129313670673733,2.0320712759826445,0.6934523520687645,-0.026640657791472178,0085691-X,,
Least Squares Regression,0.068371325463354,0.26147911095028986,0.09386534202755886,-0.16687062124124163,0085692-X,,
Linear Smoothing,3.1984000044546654,1.788407113734081,0.5007999933180026,-0.0251282065559828,0085737-X,,
Linear Smoothing,0.3026992634574759,0.5501811187758772,0.3286508640733534,-0.001680387090197133,0085742-X,,
Moving Average,0.13588588588588588,0.3686270281543201,0.27477477477477474,-0.0001493428912784367,0085743-X,,
Linear Smoothing,0.14876166647186168,0.38569633971799844,0.12039378426643386,-0.018095338887178736,0085813-X,,
Linear Regression,0.23078773914546685,0.48040372515777485,0.24031645569620266,-0.014451600639414863,0086365-X,,
Linear Regression,0.5060350275773524,0.7113613902773698,0.6431375915750915,-0.012070055154704828,0086369-X,,
Linear Smoothing,0.10688414385990175,0.3269314054353019,0.12347988880366371,-0.01946128271739367,0086439-X,,
Linear Smoothing,7.590625013337364,2.755108893190497,1.2749999949670328,-0.02637657932746773,0086448-X,,
Least Squares Regression,0.39757645994685953,0.6305366444124081,0.35631578947368425,-0.026003767604798833,0086449-X,,
Second Degree Approximation,0.17016736353036221,0.4125134707259415,0.19881261330775085,-0.08231748183070375,0086525-X,,
Second Degree Approximation,0.10606578218965397,0.3256774204479856,0.21634927816462102,0.0025275431509974577,0086558-X,,
Second Degree Approximation,0.18772107431905574,0.43326790132556064,0.37825790159436873,0.015859382557870783,0086599-X,,
Linear Regression,4.3360364047313915,2.082315154997291,0.7458230866681571,-0.0209853162303566,0086625-X,,
Linear Smoothing,0.1702165655160362,0.41257310323873053,0.2609864929845148,-0.0008734052342929122,0086691-X,,
Linear Regression,0.16359203277765894,0.40446511935846696,0.21448464879435214,-0.008988656835428488,0086697-X,,
Linear Regression,0.3234915870062756,0.5687632082037969,0.4162357730999461,-0.0007429796860807247,0086709-X,,
Linear Smoothing,2.743685275854856,1.6564073399544135,0.5607235102262317,-0.001074357406501525,0086710-X,,
Second Degree Approximation,1.5646630706869087,1.25086492903387,0.4339826974150825,0.028507705364546165,0086712-X,,
Exponential Smoothing w/ Trend & Seasonality,0.25522688151867323,0.5051998431498897,0.2517821162198977,0.12990835845906823,0086715-X,,
Weighted Moving Average,2.09366391184573,1.4469498650076753,0.914141414141414,-0.061576067978116766,0086743-X,,
Second Degree Approximation,0.013853809111803547,0.11770220521215202,0.09451750435356988,0.0,0086744-X,,
Linear Regression,34.80095603537981,5.8992335125319295,4.493951612903226,-0.03113943808532782,0100309-F,,
Second Degree Approximation,10.63739716012907,3.261502285777073,2.498480141163709,-0.23118022686679063,0100409-F,,
Linear Smoothing,2334.710708984259,48.31884424305137,21.38047265710928,-0.05061981904291657,0110109-F,,
Weighted Moving Average,3573.4545454545455,59.77837857833337,19.272727272727273,-0.01579649676740358,0110151-F,,
Moving Average,0.0,0.0,0.0,1.0,0110152-F,,
Linear Smoothing,2380.0819629568646,48.78608370177775,35.5710593213053,-0.0010237195969113877,0110309-F,,
Linear Regression,46.57060588860037,6.824265959691223,5.448744469470015,-0.00032327684344468643,0110461-F,,
Linear Smoothing,239.0625743230371,15.461648499530607,5.9999920722198565,-0.06250033032460922,0110509-F,,
Least Squares Regression,458.79770851649715,21.419563686417543,13.456328196350904,-0.0007857309153311842,0110521-F,,
Moving Average,0.0,0.0,0.0,1.0,0110531-F,,
Linear Smoothing,2150.3894077951973,46.372291379607255,28.302474953867364,-0.03746067416871912,0110909-F,,
Linear Smoothing,25.80791732210368,5.080149340531603,4.092056445932195,-0.015965065789778965,0111025-F,,
Second Degree Approximation,9.290419990490404,3.0480190272520287,2.263734637541517,0.027285086465748565,0111152-F,,
Least Squares Regression,20.969255185282865,4.579219931962524,2.7285062961354747,-0.04846275926414334,0111153-F,,
Least Squares Regression,13.639126164222688,3.693118758478082,2.348062348062344,0.04099894157809225,0111155-F,,
Linear Smoothing,174.76920231495185,13.220030344706167,10.372720961529954,-0.10129769977271641,0111158-F,,
Exponential Smoothing w/ Trend & Seasonality,248.5766625385815,15.766314170997022,9.852477204025613,-0.02210798741193054,0111160-F,,
Second Degree Approximation,380.64158504350235,19.51003805848421,16.03578979394127,0.01734411130859581,0111164-F,,
Linear Regression,1298.385790258237,36.03312073992811,22.630500072369372,-0.0505683819404954,0111165-F,,
Linear Regression,179.42910528206968,13.395114978307191,7.845322793148881,-0.002397236212679843,0111169-F,,
Second Degree Approximation,12.750565283055137,3.5707933688544813,3.159314882289641,-0.5938206603818921,0111547-F,,
Exponential Smoothing w/ Trend & Seasonality,33.85666783636157,5.818648282579174,4.533329038650688,0.020351046401575146,0111553-F,,
Linear Smoothing,350.18486929382055,18.71322712131236,12.457140183550605,-0.21591968504798809,0111555-F,,
Linear Smoothing,352.5540197542449,18.776421910317335,9.510641068353301,-0.0009195919793607565,0111569-F,,
Moving Average,316.84027777777777,17.800007802744858,10.416666666666666,-0.0015243902439023849,0111573-F,,
Weighted Moving Average,506.71487603305786,22.510328208026152,12.954545454545459,-0.0009182736455464191,0111574-F,,
Moving Average,0.0,0.0,0.0,1.0,0111576-F,,
Linear Smoothing,7.346938775510203,2.7105237087157534,2.4489795925798923,0.0,0111591-F,,
Weighted Moving Average,76.40968122786305,8.741263136862031,6.558441558441558,-0.14427701105296142,0111602-F,,
Least Squares Regression,219.65889583371805,14.820893894557036,7.343350320565508,-0.044800684140591907,0111610-F,,
Linear Regression,164.49346884661568,12.825500724985972,9.759673659673659,0.003130302123412698,0111615-F,,
Linear Smoothing,52.36517109104929,7.236378313151496,5.0095294826412164,-0.08528852002174703,0111634-F,,
Linear Smoothing,5159.316684817186,71.82838355982393,41.631784766349305,-0.19005496309814807,0111643-F,,
Exponential Smoothing w/ Trend & Seasonality,4889.250458539555,69.92317540372116,40.00002264301923,0.0013785828146332113,0111644-F,,
Weighted Moving Average,72.03305785123969,8.487229103260951,6.12121212121212,-0.0004591368227733206,0111647-F,,
Linear Smoothing,49.84492746942957,7.060094012789743,6.034387331639823,-0.00036000268507963007,0111655-F,,
Exponential Smoothing w/ Trend & Seasonality,4747.0256492731605,68.89866217331917,31.277408989533264,-0.0017865447041209848,0111921-F,,
Linear Smoothing,49.43849433754014,7.031251264002741,7.031251264002741,0.0,0113101-F,,
Exponential Smoothing w/ Trend & Seasonality,6035.250155102401,77.68687247600073,39.50000087042817,-0.22468550225292216,0113102-F,,
Weighted Moving Average,34.14876033057851,5.843694065450253,5.305785123966942,-0.024801587301587213,0113103-F,,
Weighted Moving Average,18.280991735537196,4.2756276422926724,2.363636363636362,-0.036769207223752876,0113105-F,,
Moving Average,1687.7045454545455,41.08168138543681,19.5,-0.01368164760543289,0113108-F,,
Second Degree Approximation,23.90261078175777,4.88902963600731,3.526155289702086,0.18664727200963138,0113112-F,,
Linear Regression,97.18728097299524,9.858360967878749,7.99573283858998,-0.0021415756895553084,0113113-F,,
Second Degree Approximation,447.5416940304382,21.155181257328856,12.127978991136885,0.0407628300102062,0113116-F,,
Moving Average,29.50694444444444,5.432029495910754,4.750000000000001,-0.00405574845679002,0113119-F,,
Second Degree Approximation,15.32103954035077,3.914209950979989,3.8179564595582414,0.0,0113121-F,,
Linear Smoothing,38.39993264891707,6.196767919562348,6.186661755642129,-0.3636339719075663,0113171-F,,
Linear Smoothing,3001.5907121047094,54.78677497448366,30.191928956224142,-0.205344662429499,0113181-F,,
Weighted Moving Average,432.11470768288956,20.78736894565759,15.586419753086417,-3.689492325875676e-05,0113600-F,,
Linear Regression,311.8526127082072,17.659349158680996,12.801477598022574,-0.0015864558299956144,0113698-F,,
Least Squares Regression,29.458200083904547,5.42754088735447,5.364489169367217,-0.3751706057686921,0121222-F,,
Moving Average,374.4,19.349418595916518,12.533333333333333,-0.001712328767123239,0121223-F,,
Linear Smoothing,1045.8088847826182,32.33896851760455,18.84647586889197,-0.10816021169369638,0121421-F,,
Linear Regression,61.33814505639822,7.831867277756833,5.309793194003721,-0.09220343761392824,0123022-F,,
Linear Smoothing,53.16335456599365,7.29132049535567,6.571834981998675,-0.04123106544724964,0123421-F,,
Least Squares Regression,78.91849462597892,8.883608198585693,7.45565217391304,-0.03285422988059983,0124521-F,,
Weighted Moving Average,69.94644628099174,8.363399206123772,5.869090909090909,-0.10798177528436348,0126021-F,,
Linear Smoothing,1852.032848046718,43.03525122555599,28.204171336337865,-4.568321751707849e-05,0128800-F,,
Linear Smoothing,946.7570535359421,30.76941750400781,15.722727237142083,-0.12682565586489813,0129121-F,,
Weighted Moving Average,76.3269054178145,8.736527079899341,6.720538720538719,-0.0010491157453003108,0130421-F,,
Linear Smoothing,8.999999978036078,2.9999999963393464,2.999999996339346,-0.028571426061265948,0131231-F,,
Linear Smoothing,133.90887682611597,11.571900311794773,6.482199867820621,-0.04749919611744624,0140621-F,,
Moving Average,0.0,0.0,0.0,1.0,0140622-F,,
Weighted Moving Average,9.18273645546373,3.0303030303030303,3.030303030303031,0.0,0140714-F,,
Exponential Smoothing w/ Trend & Seasonality,48.016875845704746,6.929421032503708,5.723235167438909,0.1461645604036088,0140741-F,,
Linear Regression,37.55046227694875,6.127843199442096,6.018532818532819,-0.04306839658190986,0140744-F,,
Linear Regression,28.753149619611158,5.362196342881447,4.85978021978022,0.021594214332675943,0140746-F,,
Linear Smoothing,171.30795901570207,13.088466641119657,7.098039204947674,-0.04739920593839586,0140755-F,,
Weighted Moving Average,2.115702479338839,1.4545454545454533,1.4545454545454533,0.0,0140757-F,,
Second Degree Approximation,1753.5658812542385,41.875600070377956,28.153286852262355,-0.000157774910735764,0142021-F,,
Exponential Smoothing w/ Trend & Seasonality,153.7510432644162,12.399638836047451,7.276402521258632,0.07936769020385759,0142121-F,,
Weighted Moving Average,8.744520301832553,2.9571135084457874,2.513833992094861,-0.46018031555221706,0142521-F,,
Exponential Smoothing w/ Trend & Seasonality,0.0,0.0,0.0,1.0,0142522-F,,
Linear Smoothing,362.62748902021855,19.042780496036247,15.57971127843606,-0.009631272061556118,0142814-F,,
Moving Average,285.88235294117646,16.908055859299036,8.117647058823529,-0.003937007874015963,0150574-F,,
Linear Smoothing,249.22766863153265,15.78694614646964,10.024774814240034,-0.005684889515445768,0150721-F,,
Second Degree Approximation,1394.491077280575,37.34288522972716,23.36351286062853,0.011075000735636387,0151815-F,,
Weighted Moving Average,1394.2307692307693,37.33939969028385,32.692307692307686,-0.0026595744680852906,0151835-F,,
Linear Smoothing,373.1713379256282,19.3176431773037,15.59332285191028,-0.0034162642000226118,0152315-F,,
Weighted Moving Average,1685.185185185185,41.051007115358146,27.037037037037038,-0.0007331378299118008,0152316-F,,
Exponential Smoothing w/ Trend & Seasonality,2546.9067943740342,50.466888098772586,31.61721495453662,0.07425612809041016,0153415-F,,
Moving Average,0.0,0.0,0.0,1.0,0153515-F,,
Moving Average,2556.25,50.55937104039171,24.5,-0.004815251572326984,0153615-F,,
Moving Average,17.361111111111093,4.166666666666664,4.166666666666663,0.0,0153715-F,,
Moving Average,125.86805555555556,11.219093348196884,9.722222222222221,-0.0038461538461538325,0160316-F,,
Linear Smoothing,383.4597184471717,19.58212752606753,11.668103930655134,-0.007158122896498975,0160816-F,,
Linear Smoothing,7863.731942886937,88.67768571003045,27.56512690140009,-0.060183595777905996,0201320-F,,
Weighted Moving Average,119.74862258953165,10.942971378447979,10.833333333333336,-0.6580578512396689,0201322-F,,
Linear Smoothing,394.08642230752963,19.851610068393185,9.658436079000872,-0.055588631180882864,0210032-F,,
Linear Regression,82.70245509398393,9.094089019466653,8.189800443458978,0.034818955789732375,0210045-F,,
Second Degree Approximation,49.93910014811833,7.066760229986463,5.771847812291026,0.00639246288190487,0210102-F,,
Exponential Smoothing w/ Trend & Seasonality,340.03184326388623,18.439952366095913,12.852091777231216,0.2477171609206057,0210126-F,,
Moving Average,553.8461538461538,23.533936216582084,14.76923076923077,-0.05863192182410426,0210130-F,,
Weighted Moving Average,59.06115702479339,7.685125699999538,5.672727272727272,-0.00035835069094480865,0210137-F,,
Second Degree Approximation,97.04955817609977,9.85137341572736,8.285876493592001,-0.013741044605671826,0210138-F,,
Exponential Smoothing w/ Trend & Seasonality,16048.349025674648,126.68207854970903,47.91852004733653,-0.02849308824318819,0210139-F,,
Second Degree Approximation,330.3980015525312,18.17685345576982,9.700001876176136,0.0008124953048451733,0210142-F,,
Exponential Smoothing w/ Trend & Seasonality,476.4589386926369,21.827939405556286,11.213768097125842,0.25345918380331967,0210144-F,,
Linear Regression,349.90706060363857,18.705802859103336,13.396350671449936,0.016658437081004673,0210146-F,,
Second Degree Approximation,1526.0774768616097,39.065041621142676,20.201527953868254,0.01582496337429229,0210158-F,,
Moving Average,33.0,5.744562646538029,5.666666666666667,-0.03125,0210159-F,,
Least Squares Regression,253.41773531228944,15.919099701688204,8.663004091174757,-0.025816609910497945,0210160-F,,
Linear Regression,14236.095315207409,119.31510933325842,63.69503732981994,-0.2871695583370171,0210161-F,,
Linear Regression,25.151507926620333,5.015127907304093,4.951762194209553,-0.8832281130954145,0210162-F,,
Second Degree Approximation,1124.489376192464,33.53340686826294,16.243423252220733,-0.0176389180223826,0210163-F,,
Linear Smoothing,562.0908639694322,23.7084555374118,16.781954615468994,-0.07064926470368049,0210221-F,,
Second Degree Approximation,301.13851710144615,17.35334311023228,12.497903803166961,0.03183347125306668,0211027-F,,
Linear Smoothing,3943.327391771589,62.79591859166955,33.613174404686326,-0.0010986016175651425,0211046-F,,
Least Squares Regression,6550.37395063608,80.9343805229649,37.389949936641806,-0.06768686338581453,0211052-F,,
Linear Smoothing,102.70200453553873,10.134199748156671,7.099921248884173,-0.12359547311763097,0211060-F,,
Linear Regression,17203.78321463179,131.16319306357173,58.48666653258574,-0.14411086566564602,0211082-F,,
Weighted Moving Average,601.4117647058823,24.523698022645,14.823529411764707,-0.0008291873963512941,0211402-F,,
Weighted Moving Average,187.07438016528926,13.677513668985648,10.5,-0.17104463327254615,0211503-F,,
Exponential Smoothing w/ Trend & Seasonality,2070.4557115309863,45.50226051012176,25.24128764491967,-0.08571353514996649,0211504-F,,
Weighted Moving Average,89.79929161747341,9.476248815722043,7.974025974025973,-0.27319597490051994,0211805-F,,
Exponential Smoothing w/ Trend & Seasonality,539.6192099827147,23.229705335684194,10.573683213301951,-0.044559059199989814,0211807-F,,
Linear Smoothing,714.4964794609658,26.730066955789052,12.404312302108812,-0.10386957666752816,0211808-F,,
Weighted Moving Average,27.206611570247937,5.215995741011292,4.2727272727272725,-0.0076522803795531225,0212302-F,,
Linear Smoothing,76.42994705448442,8.742422264709273,7.857819454395232,-0.0002850976681987305,0213099-F,,
Exponential Smoothing w/ Trend & Seasonality,389.2117623771058,19.72845058227092,10.59394227642065,0.05473767485827363,0215052-F,,
Moving Average,387.94736842105266,19.69637957648696,9.0,-0.10833333333333361,0215352-F,,
Moving Average,36.0,6.0,6.0,-0.012499999999999956,0215393-F,,
Linear Smoothing,97.68935238414981,9.883792408997156,9.599983030673343,-0.38506315590953144,0215462-F,,
Least Squares Regression,0.08977283477094233,0.2996211520753205,0.2540322580645158,0.0,0215465-F,,
Linear Smoothing,471.152748662974,21.70605327237022,12.355931059659577,-0.0029648089726113103,0215467-F,,
Moving Average,50.5,7.106335201775948,6.25,-0.03192848020434225,0215468-F,,
Moving Average,177.61752136752133,13.327322363007557,7.371794871794874,-0.0005787037037034981,0215522-F,,
Linear Smoothing,730.4088125352313,27.02607652870152,24.523339082438213,-0.5420761152422351,0220804-F,,
Weighted Moving Average,465.2561983471073,21.569798291757557,11.870129870129873,-0.0004192434179504101,0221302-F,,
Moving Average,126.47368421052632,11.246051938815075,9.0,-0.016225961538461675,0221502-F,,
Second Degree Approximation,15.093463023815405,3.885030633574902,3.1211484916052625,0.03131849793736596,0230224-F,,
Linear Regression,52.828710920158485,7.26833618651191,5.044023040638051,0.0005181695730104297,0230323-F,,
Linear Smoothing,83.72247902436573,9.149998853790406,4.536898370305061,-0.042224275920602405,0230423-F,,
Moving Average,62.285714285714285,7.892129895390362,5.857142857142857,-0.0003277613897085807,0230750-F,,
Moving Average,112.27272727272727,10.595882562237431,7.545454545454546,-0.00361997635933764,0232121-F,,
Weighted Moving Average,27.573921028466486,5.251087604341265,4.878787878787879,-0.021256334387647735,0232702-F,,
Moving Average,1684.9539141414134,41.048190144529066,16.628787878787875,-0.022570922556439887,0232704-F,,
Moving Average,19.285714285714285,4.391550328268399,3.857142857142857,-0.09374999999999978,0232709-F,,
Linear Smoothing,157.52341214377137,12.550833125484992,7.161290388358498,-0.09391258433174565,0232723-F,,
Second Degree Approximation,36.77740082530555,6.064437387367896,6.057969520672461,-0.06416090350999859,0232735-F,,
Linear Smoothing,78.39062613303942,8.853848097468095,7.041666647543639,-0.16038755789038617,0232771-F,,
Moving Average,32.0,5.656854249492381,5.333333333333333,0.0,0232775-F,,
Linear Smoothing,1173.2428235771051,34.2526323598217,19.300444352622332,-0.009253442628473607,0232779-F,,
Linear Smoothing,27.456874049734818,5.239930729478665,5.064929855082814,-0.1324804953173453,0232789-F,,
Second Degree Approximation,48.31279482733964,6.95074059560128,4.325971146370264,-0.014904196893766652,0232796-F,,
Linear Smoothing,309.8532302518832,17.60264838744111,14.529335865741647,-0.15223012126518243,0232798-F,,
Weighted Moving Average,106.68240850059033,10.328717660028776,8.025974025974026,-0.0014249073810199686,0232800-F,,
Exponential Smoothing w/ Trend & Seasonality,2970.2259122677115,54.49977901118234,30.666670174966974,-0.11589214323948971,0232803-F,,
Exponential Smoothing w/ Trend & Seasonality,915.3772352106308,30.255201787636963,16.997948555106554,-0.16769458828805872,0232806-F,,
Linear Smoothing,229.99504338322473,15.165587472406887,11.23808480604215,-0.010720405492686824,0232808-F,,
Linear Smoothing,107.45621021808142,10.366108730766884,8.128887387481,-0.016134375584694327,0232810-F,,
Linear Smoothing,406.014003246872,20.14978916135035,20.14978916135035,0.0,0232815-F,,
Linear Smoothing,492.81785923972524,22.1995013286273,14.703104027988775,-0.00025095558250742833,0232822-F,,
Second Degree Approximation,9.629436554404244,3.1031333446057783,1.8214431368662267,0.19085984508131004,0232825-F,,
Linear Smoothing,49.88444572055155,7.062892164018331,6.977777855589186,-1.4942222860275773,0232831-F,,
Weighted Moving Average,52.22681359044997,7.226812131946559,3.5123966942148765,-0.011111111111111516,0236502-F,,
Weighted Moving Average,2.239669421487603,1.4965525121049388,1.4793388429752063,-0.0037037037037037646,0240624-F,,
Second Degree Approximation,7.419352591052115,2.7238488561320935,2.101639493744762,-0.01774383965049564,0240724-F,,
Linear Regression,8.043000780437044,2.8360184732185796,2.6600806451612904,-0.21690791949874888,0240735-F,,
Weighted Moving Average,14.57851239669419,3.818181818181815,3.818181818181814,0.0,0241544-F,,
Least Squares Regression,167.25606429401165,12.932751613404305,11.220749686443805,-0.003976693122868635,0241546-F,,
Linear Smoothing,46.619379860731044,6.8278385936349615,5.906574844147136,-0.08793610947603958,0241549-F,,
Weighted Moving Average,100.77449822904369,10.038650219478896,7.558441558441558,-0.03913097921362385,0241550-F,,
Linear Smoothing,46.90837706835102,6.8489690514960735,6.811476692989876,-1.978309655133398,0241555-F,,
Exponential Smoothing w/ Trend & Seasonality,2929.214716416766,54.12222017264966,41.38621167975311,-0.5156120890053226,0241557-F,,
Linear Regression,2198.7417477221175,46.89074266549974,25.671408250355615,-0.016054412071218715,0241558-F,,
Weighted Moving Average,30.71735537190083,5.542324004594176,4.763636363636363,-0.01578556124010677,0241559-F,,
Linear Smoothing,587.3186561145442,24.234658159638734,16.217751831474448,-0.0005428553910462597,0241561-F,,
Exponential Smoothing w/ Trend & Seasonality,1701.0851153259937,41.24421311318709,35.88047509502877,0.2796895683748333,0241760-F,,
Linear Smoothing,211.4297422090018,14.54062385900281,11.08065009380298,-0.0023335926945271535,0241764-F,,
Exponential Smoothing w/ Trend & Seasonality,754.367753339419,27.465756012522558,17.862726312203904,-0.036219441400300756,0242402-F,,
Linear Smoothing,528.0471930607986,22.979277470381845,15.634569109522834,-0.011782519556231108,0242412-F,,
Exponential Smoothing w/ Trend & Seasonality,2477.6502226574607,49.77600046867427,35.102482502969345,0.12525014143829494,0242925-F,,
Linear Regression,3725.0263733592606,61.032994137263664,32.95276292335116,-0.17582903199471622,0242927-F,,
Moving Average,159.42857142857142,12.62650273941963,9.428571428571429,-0.004629629629629539,0243602-F,,
Linear Smoothing,172.61828476472644,13.138427788922327,8.841880229283962,-0.0021560397034721124,0243802-F,,
Linear Smoothing,457.19940278907205,21.382221652323036,12.897091114883958,-0.002092088775475842,0243902-F,,
Least Squares Regression,176.12516940913454,13.271215822566315,9.06558958283096,-0.001442703852277738,0244102-F,,
Weighted Moving Average,559.0314943042215,23.643846859261746,15.371007371007371,-0.09898291129962633,0244202-F,,
Moving Average,4852.764423076923,69.66178595956985,42.78846153846154,-0.000762667429334396,0244502-F,,
Least Squares Regression,593.7378374155032,24.36673628977634,15.30185783785549,-0.009057784175903638,0244602-F,,
Linear Smoothing,363.34430981398486,19.061592530897958,10.464728447518791,-0.0006441837358137636,0244802-F,,
Moving Average,180.07692307692307,13.419274312604355,8.23076923076923,-0.0016126908899418702,0244902-F,,
Linear Smoothing,188.441723895049,13.727407763122978,11.419728192914837,-0.16423113517551258,0251702-F,,
Second Degree Approximation,256.5805744300832,16.018132676129362,9.710739989688324,0.032527508284604045,0251913-F,,
Weighted Moving Average,14.348025711662084,3.787878787878789,3.787878787878789,0.0,0252125-F,,
Linear Smoothing,1555.6620252018702,39.44188161335448,27.253354086395923,-0.0104617657922077,0253202-F,,
Linear Smoothing,2866.7869500692923,53.5423846132136,29.08687293590998,-0.20026506766186136,0254200-F,,
Linear Smoothing,70.70181943671962,8.408437395659172,7.956925294437872,-0.33832969139847857,0254202-F,,
Linear Smoothing,312.4321350282431,17.675749914168936,11.242105188022208,-0.1069732675320405,0254450-F,,
Moving Average,93.6,9.674709297958259,7.6,-0.015625,0260202-F,,
Exponential Smoothing w/ Trend & Seasonality,72.63511803170167,8.522623893596482,6.3999270697625015,0.04348815760722091,0260905-F,,
Weighted Moving Average,4513.193656466385,67.18030705844076,40.687960687960675,-0.06510478996735669,0261402-F,,
Exponential Smoothing w/ Trend & Seasonality,3083.3007414891717,55.52747735571256,32.08249945116421,-0.07543146635516051,0270127-F,,
Linear Smoothing,25.55371873977947,5.055068618701379,4.8282828041542745,-0.5971074212362169,0270157-F,,
Weighted Moving Average,27135.603191000922,164.72887782960498,80.51136363636363,-0.009711538960774924,0270227-F,,
Linear Smoothing,570.581682651011,23.886851668878656,13.821427833062353,-0.1435935014926939,0270527-F,,
Linear Smoothing,754.6952153977924,27.471716644538112,18.639174736521348,-0.01826258601180686,0270727-F,,
Moving Average,187.2,13.682105101189656,10.8,-0.007751937984496138,0290504-F,,
Weighted Moving Average,3867.238429752065,62.18712430842951,23.570707070707066,-0.09849471246949837,0301003-F,,
Least Squares Regression,28.699964165057516,5.357234749855332,4.346794258373209,-0.019174863815962784,0302003-F,,
Linear Smoothing,331.469674239178,18.206308638468645,10.927629622503733,-0.0066743810216194355,0303003-F,,
Exponential Smoothing w/ Trend & Seasonality,4153.990582826849,64.4514591210071,25.19174042261433,-0.0800807547651714,0310531-F,,
Second Degree Approximation,43871.39949048537,209.4550058854774,97.43252574548208,-0.019887319717634355,0310831-F,,
Weighted Moving Average,58.86466338021363,7.672331026501244,4.7248803827751145,-6.7520120996533706e-06,0310833-F,,
Second Degree Approximation,6.560552119160165,2.561357475863173,2.097069597069595,0.0,0311431-F,,
Weighted Moving Average,9.063293690788143,3.0105304666766193,2.498891352549889,-0.38076823402346105,0312003-F,,
Second Degree Approximation,11.334944095523337,3.366740871454668,2.794779786903731,0.030893315274104438,0312004-F,,
Linear Regression,135.04229532364795,11.620769997020332,4.357068072659665,-0.07182311733863167,0312005-F,,
Exponential Smoothing w/ Trend & Seasonality,167.53692929090178,12.943605729892338,5.489330191774835,0.023424634962359914,0312006-F,,
Second Degree Approximation,891.4164626969985,29.856598310875913,16.5066963203677,-0.18051606674477738,0319007-F,,
Linear Regression,21.089147223627744,4.592292153557714,2.696505875077303,0.07404281903426602,0319008-F,,
Second Degree Approximation,665.3971558083729,25.795293287892132,11.027404299872657,-0.12907874790905383,0320003-F,,
Linear Smoothing,51.212988518112276,7.156325070740727,6.239529167147851,-0.005408363545762462,0320222-F,,
Linear Smoothing,11.476527253454197,3.3877023560894775,3.3035491246622533,-0.4838338267092295,0320224-F,,
Linear Regression,51.09103929440011,7.14779961207644,5.18171195892715,-0.013711097111113402,0320234-F,,
Moving Average,39.75,6.304760106459246,4.333333333333333,-0.02580645161290329,0320236-F,,
Moving Average,38.0,6.164414002968976,4.791666666666667,-0.0037144036318612628,0320332-F,,
Second Degree Approximation,78.59045488755221,8.86512576828734,6.670037232950374,-0.03493603144101676,0320532-F,,
Moving Average,59.544117647058826,7.71648350267522,5.029411764705882,-0.004216269841269771,0320832-F,,
Weighted Moving Average,12.892561983471074,3.590621392387545,2.3636363636363638,-0.00028498147620403813,0321003-F,,
Moving Average,97.77777777777777,9.888264649460883,6.666666666666667,-0.002024291497976005,0322237-F,,
Moving Average,1342.5925925925924,36.641405439646995,25.000000000000007,-0.005780346820809301,0329003-F,,
