Date,Sku,ShippedQty
2023-07-14 12:39:41,SKUAFO 46045 SS,1
2023-07-14 12:39:41,SKUAFO 46045 SS,1
2023-07-14 12:39:47,SKUAFO 46045 SS,1
2023-07-14 13:10:56,SKUAFO 46045 SS,1
2023-07-14 13:11:26,SKUAFO 46045 SS,1
2023-07-17 09:10:43,SKUAFO 46045 SS,1
2023-07-17 09:21:08,SKUAFO 46045 SS,1
2023-07-17 09:21:14,SKUAFO 46045 SS,1
2023-07-17 09:23:42,SKUAFO 46045 SS,1
2023-07-17 09:26:24,SKUAFO 46045 SS,1
2023-07-17 09:26:40,SKUAFO 46045 SS,1
2023-07-17 09:34:38,SKUAFO 46045 SS,1
2023-07-17 09:35:43,SKUAFO 46045 SS,1
2023-07-17 10:03:27,SKUAFO 46045 SS,1
2023-07-17 10:03:32,SKUAFO 46045 SS,1
2023-07-17 12:46:29,SKUAFO 46045 SS,1
2023-07-17 12:47:21,SKUAFO 46045 SS,1
2023-07-17 12:48:57,SKUAFO 46045 SS,1
2023-07-18 05:25:12,SKUAFO 46045 SS,1
2023-07-18 05:26:29,SKUAFO 46045 SS,1
2023-07-18 05:32:44,SKUAFO 46045 SS,1
2023-07-18 05:35:03,SKUAFO 46045 SS,1
2023-07-18 05:54:53,SKUAFO 46045 SS,1
2023-07-18 05:55:31,SKUAFO 46045 SS,1
2023-07-18 06:12:13,SKUAFO 46045 SS,1
2023-07-18 06:12:20,SKUAFO 46045 SS,1
2023-07-18 06:12:29,SKUAFO 46045 SS,1
2023-07-18 07:04:37,SKUAFO 46045 SS,1
2023-07-18 07:17:03,SKUAFO 46045 SS,1
2023-07-18 07:17:14,SKUAFO 46045 SS,1
2023-07-18 07:29:29,SKUAFO 46045 SS,1
2023-07-20 18:21:41,SKUAFO 46045 SS,1
2023-07-20 18:21:48,SKUAFO 46045 SS,1
2023-07-20 18:22:37,SKUAFO 46045 SS,1
2023-07-20 18:23:36,SKUAFO 46045 SS,1
2023-07-20 18:23:52,SKUAFO 46045 SS,1
2023-07-20 18:24:15,SKUAFO 46045 SS,1
2023-07-20 18:24:15,SKUAFO 46045 SS,1
2023-07-20 18:24:23,SKUAFO 46045 SS,1
2023-07-20 18:25:36,SKUAFO 46045 SS,1
2023-07-20 18:25:47,SKUAFO 46045 SS,1
2023-07-20 18:32:16,SKUAFO 46045 SS,1
